"sig","time_branch","parent_node","child_node","ref_branch","rate","log_rate","candidate"
"clade:Eupercaria_Centrarchiformes_Dichistiidae_Dichistius_capensis|Eupercaria_Centrarchiformes_Dichistiidae_Dichistius_multifasciatus|Eupercaria_Centrarchiformes_Girellidae_Girella_cyanea|Eupercaria_Centrarchiformes_Girellidae_Girella_fimbriata|Eupercaria_Centrarchiformes_Girellidae_Girella_laevifrons|Eupercaria_Centrarchiformes_Girellidae_Girella_leonina|Eupercaria_Centrarchiformes_Girellidae_Girella_melanichthys|Eupercaria_Centrarchiformes_Girellidae_Girella_mezina|Eupercaria_Centrarchiformes_Girellidae_Girella_nebulosa|Eupercaria_Centrarchiformes_Girellidae_Girella_nigricans|Eupercaria_Centrarchiformes_Girellidae_Girella_punctata|Eupercaria_Centrarchiformes_Girellidae_Girella_simplicidens|Eupercaria_Centrarchiformes_Girellidae_Girella_tricuspidata|Eupercaria_Centrarchiformes_Girellidae_Girella_zebra|Eupercaria_Centrarchiformes_Girellidae_Graus_nigra|Eupercaria_Centrarchiformes_Kuhliidae_Kuhlia_caudavittata|Eupercaria_Centrarchiformes_Kuhliidae_Kuhlia_mugil|Eupercaria_Centrarchiformes_Kuhliidae_Kuhlia_munda|Eupercaria_Centrarchiformes_Kuhliidae_Kuhlia_nutabunda|Eupercaria_Centrarchiformes_Kuhliidae_Kuhlia_rupestris|Eupercaria_Centrarchiformes_Kuhliidae_Kuhlia_salelea|Eupercaria_Centrarchiformes_Kuhliidae_Kuhlia_sandvicensis|Eupercaria_Centrarchiformes_Kuhliidae_Kuhlia_sauvagii|Eupercaria_Centrarchiformes_Kyphosidae_Kyphosus_azureus|Eupercaria_Centrarchiformes_Kyphosidae_Kyphosus_bigibbus|Eupercaria_Centrarchiformes_Kyphosidae_Kyphosus_cornelii|Eupercaria_Centrarchiformes_Kyphosidae_Kyphosus_hawaiiensis|Eupercaria_Centrarchiformes_Kyphosidae_Kyphosus_ocyurus|Eupercaria_Centrarchiformes_Kyphosidae_Kyphosus_sydneyanus|Eupercaria_Centrarchiformes_Microcanthidae_Microcanthus_strigatus|Eupercaria_Centrarchiformes_Microcanthidae_Neatypus_obliquus|Eupercaria_Centrarchiformes_Microcanthidae_Tilodon_sexfasciatus|Eupercaria_Centrarchiformes_Oplegnathidae_Oplegnathus_conwayi|Eupercaria_Centrarchiformes_Oplegnathidae_Oplegnathus_fasciatus|Eupercaria_Centrarchiformes_Oplegnathidae_Oplegnathus_insignis|Eupercaria_Centrarchiformes_Oplegnathidae_Oplegnathus_peaolopesi|Eupercaria_Centrarchiformes_Oplegnathidae_Oplegnathus_robinsoni|Eupercaria_Centrarchiformes_Scorpididae_Labracoglossa_argenteiventris|Eupercaria_Centrarchiformes_Scorpididae_Medialuna_californiensis|Eupercaria_Centrarchiformes_Scorpididae_Scorpis_georgiana|Eupercaria_Centrarchiformes_Scorpididae_Scorpis_lineolata|Eupercaria_Centrarchiformes_Scorpididae_Scorpis_violacea|Eupercaria_Centrarchiformes_Terapontidae_Amniataba_affinis|Eupercaria_Centrarchiformes_Terapontidae_Amniataba_caudavittata|Eupercaria_Centrarchiformes_Terapontidae_Amniataba_percoides|Eupercaria_Centrarchiformes_Terapontidae_Bidyanus_welchi|Eupercaria_Centrarchiformes_Terapontidae_Hannia_greenwayi|Eupercaria_Centrarchiformes_Terapontidae_Helotes_octolineatus|Eupercaria_Centrarchiformes_Terapontidae_Hephaestus_carbo|Eupercaria_Centrarchiformes_Terapontidae_Hephaestus_epirrhinos|Eupercaria_Centrarchiformes_Terapontidae_Hephaestus_habbemai|Eupercaria_Centrarchiformes_Terapontidae_Hephaestus_transmontanus|Eupercaria_Centrarchiformes_Terapontidae_Hephaestus_tulliensis|Eupercaria_Centrarchiformes_Terapontidae_Lagusia_micracanthus|Eupercaria_Centrarchiformes_Terapontidae_Leiopotherapon_aheneus|Eupercaria_Centrarchiformes_Terapontidae_Leiopotherapon_macrolepis|Eupercaria_Centrarchiformes_Terapontidae_Leiopotherapon_plumbeus|Eupercaria_Centrarchiformes_Terapontidae_Leiopotherapon_unicolor|Eupercaria_Centrarchiformes_Terapontidae_Mesopristes_argenteus|Eupercaria_Centrarchiformes_Terapontidae_Mesopristes_cancellatus|Eupercaria_Centrarchiformes_Terapontidae_Pelates_sexlineatus|Eupercaria_Centrarchiformes_Terapontidae_Pelsartia_humeralis|Eupercaria_Centrarchiformes_Terapontidae_Pingalla_gilberti|Eupercaria_Centrarchiformes_Terapontidae_Pingalla_lorentzi|Eupercaria_Centrarchiformes_Terapontidae_Pingalla_midgleyi|Eupercaria_Centrarchiformes_Terapontidae_Rhynchopelates_oxyrhynchus|Eupercaria_Centrarchiformes_Terapontidae_Scortum_barcoo|Eupercaria_Centrarchiformes_Terapontidae_Scortum_hillii|Eupercaria_Centrarchiformes_Terapontidae_Scortum_ogilbyi|Eupercaria_Centrarchiformes_Terapontidae_Scortum_parviceps|Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_bonapartensis|Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_butleri|Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_carcharus|Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_dilliensis|Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_holsworthi|Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_kimberleyensis|Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_moranensis|Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_rastellus|Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_trigonicus|Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_versicolor|Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_wunambal|Eupercaria_Centrarchiformes_Terapontidae_Variichthys_lacustris|Kuhliidae_Kuhlia_malo|Kuhliidae_Kuhlia_marginata|Kuhliidae_Kuhlia_petiti|Kuhliidae_Kuhlia_xenura|Kyphosidae_Kyphosus_cinerascens|Kyphosidae_Kyphosus_elegans|Kyphosidae_Kyphosus_pacificus|Kyphosidae_Kyphosus_sectatrix|Kyphosidae_Kyphosus_vaigiensis|Oplegnathidae_Oplegnathus_punctatus|Oplegnathidae_Oplegnathus_woodwardi|Scorpididae_Atypichthys_strigatus|Scorpididae_Scorpis_aequipinnis|Terapontidae_Bidyanus_bidyanus|Terapontidae_Hephaestus_fuliginosus|Terapontidae_Hephaestus_jenkinsi|Terapontidae_Pelates_quadrilineatus|Terapontidae_Terapon_jarbua|Terapontidae_Terapon_puta|Terapontidae_Terapon_theraps",50.79764,106,107,0.027243,0.000536304442489848,-7.53080856841871,"chronos_clock"
"clade:Eupercaria_Centrarchiformes_Dichistiidae_Dichistius_capensis|Eupercaria_Centrarchiformes_Dichistiidae_Dichistius_multifasciatus|Eupercaria_Centrarchiformes_Kuhliidae_Kuhlia_caudavittata|Eupercaria_Centrarchiformes_Kuhliidae_Kuhlia_mugil|Eupercaria_Centrarchiformes_Kuhliidae_Kuhlia_munda|Eupercaria_Centrarchiformes_Kuhliidae_Kuhlia_nutabunda|Eupercaria_Centrarchiformes_Kuhliidae_Kuhlia_rupestris|Eupercaria_Centrarchiformes_Kuhliidae_Kuhlia_salelea|Eupercaria_Centrarchiformes_Kuhliidae_Kuhlia_sandvicensis|Eupercaria_Centrarchiformes_Kuhliidae_Kuhlia_sauvagii|Eupercaria_Centrarchiformes_Kyphosidae_Kyphosus_azureus|Eupercaria_Centrarchiformes_Kyphosidae_Kyphosus_bigibbus|Eupercaria_Centrarchiformes_Kyphosidae_Kyphosus_cornelii|Eupercaria_Centrarchiformes_Kyphosidae_Kyphosus_hawaiiensis|Eupercaria_Centrarchiformes_Kyphosidae_Kyphosus_ocyurus|Eupercaria_Centrarchiformes_Kyphosidae_Kyphosus_sydneyanus|Eupercaria_Centrarchiformes_Microcanthidae_Microcanthus_strigatus|Eupercaria_Centrarchiformes_Microcanthidae_Neatypus_obliquus|Eupercaria_Centrarchiformes_Microcanthidae_Tilodon_sexfasciatus|Eupercaria_Centrarchiformes_Oplegnathidae_Oplegnathus_conwayi|Eupercaria_Centrarchiformes_Oplegnathidae_Oplegnathus_fasciatus|Eupercaria_Centrarchiformes_Oplegnathidae_Oplegnathus_insignis|Eupercaria_Centrarchiformes_Oplegnathidae_Oplegnathus_peaolopesi|Eupercaria_Centrarchiformes_Oplegnathidae_Oplegnathus_robinsoni|Eupercaria_Centrarchiformes_Terapontidae_Amniataba_affinis|Eupercaria_Centrarchiformes_Terapontidae_Amniataba_caudavittata|Eupercaria_Centrarchiformes_Terapontidae_Amniataba_percoides|Eupercaria_Centrarchiformes_Terapontidae_Bidyanus_welchi|Eupercaria_Centrarchiformes_Terapontidae_Hannia_greenwayi|Eupercaria_Centrarchiformes_Terapontidae_Helotes_octolineatus|Eupercaria_Centrarchiformes_Terapontidae_Hephaestus_carbo|Eupercaria_Centrarchiformes_Terapontidae_Hephaestus_epirrhinos|Eupercaria_Centrarchiformes_Terapontidae_Hephaestus_habbemai|Eupercaria_Centrarchiformes_Terapontidae_Hephaestus_transmontanus|Eupercaria_Centrarchiformes_Terapontidae_Hephaestus_tulliensis|Eupercaria_Centrarchiformes_Terapontidae_Lagusia_micracanthus|Eupercaria_Centrarchiformes_Terapontidae_Leiopotherapon_aheneus|Eupercaria_Centrarchiformes_Terapontidae_Leiopotherapon_macrolepis|Eupercaria_Centrarchiformes_Terapontidae_Leiopotherapon_plumbeus|Eupercaria_Centrarchiformes_Terapontidae_Leiopotherapon_unicolor|Eupercaria_Centrarchiformes_Terapontidae_Mesopristes_argenteus|Eupercaria_Centrarchiformes_Terapontidae_Mesopristes_cancellatus|Eupercaria_Centrarchiformes_Terapontidae_Pelates_sexlineatus|Eupercaria_Centrarchiformes_Terapontidae_Pelsartia_humeralis|Eupercaria_Centrarchiformes_Terapontidae_Pingalla_gilberti|Eupercaria_Centrarchiformes_Terapontidae_Pingalla_lorentzi|Eupercaria_Centrarchiformes_Terapontidae_Pingalla_midgleyi|Eupercaria_Centrarchiformes_Terapontidae_Rhynchopelates_oxyrhynchus|Eupercaria_Centrarchiformes_Terapontidae_Scortum_barcoo|Eupercaria_Centrarchiformes_Terapontidae_Scortum_hillii|Eupercaria_Centrarchiformes_Terapontidae_Scortum_ogilbyi|Eupercaria_Centrarchiformes_Terapontidae_Scortum_parviceps|Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_bonapartensis|Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_butleri|Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_carcharus|Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_dilliensis|Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_holsworthi|Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_kimberleyensis|Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_moranensis|Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_rastellus|Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_trigonicus|Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_versicolor|Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_wunambal|Eupercaria_Centrarchiformes_Terapontidae_Variichthys_lacustris|Kuhliidae_Kuhlia_malo|Kuhliidae_Kuhlia_marginata|Kuhliidae_Kuhlia_petiti|Kuhliidae_Kuhlia_xenura|Kyphosidae_Kyphosus_cinerascens|Kyphosidae_Kyphosus_elegans|Kyphosidae_Kyphosus_pacificus|Kyphosidae_Kyphosus_sectatrix|Kyphosidae_Kyphosus_vaigiensis|Oplegnathidae_Oplegnathus_punctatus|Oplegnathidae_Oplegnathus_woodwardi|Scorpididae_Atypichthys_strigatus|Terapontidae_Bidyanus_bidyanus|Terapontidae_Hephaestus_fuliginosus|Terapontidae_Hephaestus_jenkinsi|Terapontidae_Pelates_quadrilineatus|Terapontidae_Terapon_jarbua|Terapontidae_Terapon_puta|Terapontidae_Terapon_theraps",1.314655785,107,108,0.002173,0.00165290414783365,-6.40522144861605,"chronos_clock"
"clade:Eupercaria_Centrarchiformes_Dichistiidae_Dichistius_capensis|Eupercaria_Centrarchiformes_Dichistiidae_Dichistius_multifasciatus|Eupercaria_Centrarchiformes_Microcanthidae_Microcanthus_strigatus|Eupercaria_Centrarchiformes_Microcanthidae_Neatypus_obliquus|Eupercaria_Centrarchiformes_Microcanthidae_Tilodon_sexfasciatus|Eupercaria_Centrarchiformes_Oplegnathidae_Oplegnathus_conwayi|Eupercaria_Centrarchiformes_Oplegnathidae_Oplegnathus_fasciatus|Eupercaria_Centrarchiformes_Oplegnathidae_Oplegnathus_insignis|Eupercaria_Centrarchiformes_Oplegnathidae_Oplegnathus_peaolopesi|Eupercaria_Centrarchiformes_Oplegnathidae_Oplegnathus_robinsoni|Oplegnathidae_Oplegnathus_punctatus|Oplegnathidae_Oplegnathus_woodwardi|Scorpididae_Atypichthys_strigatus",2.358047906,108,178,0.000894,0.000379127157563354,-7.87763890106937,"chronos_clock"
"clade:Eupercaria_Centrarchiformes_Dichistiidae_Dichistius_capensis|Eupercaria_Centrarchiformes_Dichistiidae_Dichistius_multifasciatus|Eupercaria_Centrarchiformes_Microcanthidae_Microcanthus_strigatus|Eupercaria_Centrarchiformes_Microcanthidae_Neatypus_obliquus|Eupercaria_Centrarchiformes_Microcanthidae_Tilodon_sexfasciatus|Eupercaria_Centrarchiformes_Oplegnathidae_Oplegnathus_conwayi|Scorpididae_Atypichthys_strigatus",5.681222938,178,179,0.006695,0.0011784434571682,-6.74356081538297,"chronos_clock"
"clade:Eupercaria_Centrarchiformes_Dichistiidae_Dichistius_capensis|Eupercaria_Centrarchiformes_Dichistiidae_Dichistius_multifasciatus|Eupercaria_Centrarchiformes_Oplegnathidae_Oplegnathus_conwayi",3.115035902,179,183,0.00387,0.00124236128306427,-6.69074144963511,"chronos_clock"
"clade:Eupercaria_Centrarchiformes_Girellidae_Girella_cyanea|Eupercaria_Centrarchiformes_Girellidae_Girella_fimbriata|Eupercaria_Centrarchiformes_Girellidae_Girella_laevifrons|Eupercaria_Centrarchiformes_Girellidae_Girella_leonina|Eupercaria_Centrarchiformes_Girellidae_Girella_melanichthys|Eupercaria_Centrarchiformes_Girellidae_Girella_mezina|Eupercaria_Centrarchiformes_Girellidae_Girella_nebulosa|Eupercaria_Centrarchiformes_Girellidae_Girella_nigricans|Eupercaria_Centrarchiformes_Girellidae_Girella_punctata|Eupercaria_Centrarchiformes_Girellidae_Girella_simplicidens|Eupercaria_Centrarchiformes_Girellidae_Girella_tricuspidata|Eupercaria_Centrarchiformes_Girellidae_Girella_zebra",8.264426355,191,192,0.01227,0.00148467654897507,-6.51255834258998,"chronos_clock"
"clade:Eupercaria_Centrarchiformes_Girellidae_Girella_cyanea|Eupercaria_Centrarchiformes_Girellidae_Girella_fimbriata|Eupercaria_Centrarchiformes_Girellidae_Girella_laevifrons|Eupercaria_Centrarchiformes_Girellidae_Girella_leonina|Eupercaria_Centrarchiformes_Girellidae_Girella_melanichthys|Eupercaria_Centrarchiformes_Girellidae_Girella_mezina|Eupercaria_Centrarchiformes_Girellidae_Girella_nebulosa|Eupercaria_Centrarchiformes_Girellidae_Girella_nigricans|Eupercaria_Centrarchiformes_Girellidae_Girella_punctata|Eupercaria_Centrarchiformes_Girellidae_Girella_simplicidens|Eupercaria_Centrarchiformes_Girellidae_Girella_tricuspidata|Eupercaria_Centrarchiformes_Girellidae_Girella_zebra|Eupercaria_Centrarchiformes_Girellidae_Graus_nigra",16.62434768,190,191,0.027571,0.00165847108895403,-6.40185913177371,"chronos_clock"
"clade:Eupercaria_Centrarchiformes_Girellidae_Girella_cyanea|Eupercaria_Centrarchiformes_Girellidae_Girella_fimbriata|Eupercaria_Centrarchiformes_Girellidae_Girella_laevifrons|Eupercaria_Centrarchiformes_Girellidae_Girella_leonina|Eupercaria_Centrarchiformes_Girellidae_Girella_melanichthys|Eupercaria_Centrarchiformes_Girellidae_Girella_mezina|Eupercaria_Centrarchiformes_Girellidae_Girella_nebulosa|Eupercaria_Centrarchiformes_Girellidae_Girella_nigricans|Eupercaria_Centrarchiformes_Girellidae_Girella_punctata|Eupercaria_Centrarchiformes_Girellidae_Girella_simplicidens|Eupercaria_Centrarchiformes_Girellidae_Girella_tricuspidata|Eupercaria_Centrarchiformes_Girellidae_Girella_zebra|Eupercaria_Centrarchiformes_Girellidae_Graus_nigra|Eupercaria_Centrarchiformes_Scorpididae_Labracoglossa_argenteiventris|Eupercaria_Centrarchiformes_Scorpididae_Medialuna_californiensis|Eupercaria_Centrarchiformes_Scorpididae_Scorpis_georgiana|Eupercaria_Centrarchiformes_Scorpididae_Scorpis_lineolata|Eupercaria_Centrarchiformes_Scorpididae_Scorpis_violacea|Scorpididae_Scorpis_aequipinnis",3.354402201,107,190,0.004256,0.00126878046965603,-6.66969909997011,"chronos_clock"
"clade:Eupercaria_Centrarchiformes_Girellidae_Girella_cyanea|Eupercaria_Centrarchiformes_Girellidae_Girella_laevifrons|Eupercaria_Centrarchiformes_Girellidae_Girella_leonina|Eupercaria_Centrarchiformes_Girellidae_Girella_melanichthys|Eupercaria_Centrarchiformes_Girellidae_Girella_mezina|Eupercaria_Centrarchiformes_Girellidae_Girella_nigricans|Eupercaria_Centrarchiformes_Girellidae_Girella_punctata|Eupercaria_Centrarchiformes_Girellidae_Girella_simplicidens|Eupercaria_Centrarchiformes_Girellidae_Girella_tricuspidata|Eupercaria_Centrarchiformes_Girellidae_Girella_zebra",11.65730112,192,193,0.019379,0.00166239164627498,-6.3994979627312,"chronos_clock"
"clade:Eupercaria_Centrarchiformes_Girellidae_Girella_cyanea|Eupercaria_Centrarchiformes_Girellidae_Girella_laevifrons|Eupercaria_Centrarchiformes_Girellidae_Girella_nigricans|Eupercaria_Centrarchiformes_Girellidae_Girella_simplicidens|Eupercaria_Centrarchiformes_Girellidae_Girella_tricuspidata|Eupercaria_Centrarchiformes_Girellidae_Girella_zebra",2.875204098,193,194,0.00344,0.0011964368033535,-6.72840746993513,"chronos_clock"
"clade:Eupercaria_Centrarchiformes_Girellidae_Girella_cyanea|Eupercaria_Centrarchiformes_Girellidae_Girella_nigricans|Eupercaria_Centrarchiformes_Girellidae_Girella_simplicidens|Eupercaria_Centrarchiformes_Girellidae_Girella_tricuspidata|Eupercaria_Centrarchiformes_Girellidae_Girella_zebra",1.073752149,194,195,0.001213,0.00112968342007947,-6.78581784473152,"chronos_clock"
"clade:Eupercaria_Centrarchiformes_Girellidae_Girella_cyanea|Eupercaria_Centrarchiformes_Girellidae_Girella_tricuspidata|Eupercaria_Centrarchiformes_Girellidae_Girella_zebra",0.002223109316,195,196,1e-06,0.000449820435190871,-7.7066620877439,"chronos_clock"
"clade:Eupercaria_Centrarchiformes_Girellidae_Girella_fimbriata|Eupercaria_Centrarchiformes_Girellidae_Girella_nebulosa",25.49915339,192,202,0.02016,0.000790614484005032,-7.14270008700005,"chronos_clock"
"clade:Eupercaria_Centrarchiformes_Girellidae_Girella_leonina|Eupercaria_Centrarchiformes_Girellidae_Girella_melanichthys",9.870568493,200,201,0.016586,0.00168034901047112,-6.38875376281478,"chronos_clock"
"clade:Eupercaria_Centrarchiformes_Girellidae_Girella_leonina|Eupercaria_Centrarchiformes_Girellidae_Girella_melanichthys|Eupercaria_Centrarchiformes_Girellidae_Girella_mezina",1.808007599,199,200,0.003328,0.00184070022816314,-6.29760922097105,"chronos_clock"
"clade:Eupercaria_Centrarchiformes_Girellidae_Girella_leonina|Eupercaria_Centrarchiformes_Girellidae_Girella_melanichthys|Eupercaria_Centrarchiformes_Girellidae_Girella_mezina|Eupercaria_Centrarchiformes_Girellidae_Girella_punctata",2.761552515,193,199,0.003949,0.00142999272277102,-6.55008592369459,"chronos_clock"
"clade:Eupercaria_Centrarchiformes_Girellidae_Girella_nigricans|Eupercaria_Centrarchiformes_Girellidae_Girella_simplicidens",8.738249409,195,198,0.014173,0.00162194958470772,-6.42412640594971,"chronos_clock"
"clade:Eupercaria_Centrarchiformes_Girellidae_Girella_tricuspidata|Eupercaria_Centrarchiformes_Girellidae_Girella_zebra",1.489305006,196,197,0.00203,0.00136305188784144,-6.59802905814316,"chronos_clock"
"clade:Eupercaria_Centrarchiformes_Kuhliidae_Kuhlia_caudavittata|Eupercaria_Centrarchiformes_Kuhliidae_Kuhlia_mugil|Eupercaria_Centrarchiformes_Kuhliidae_Kuhlia_munda|Eupercaria_Centrarchiformes_Kuhliidae_Kuhlia_nutabunda|Eupercaria_Centrarchiformes_Kuhliidae_Kuhlia_rupestris|Eupercaria_Centrarchiformes_Kuhliidae_Kuhlia_salelea|Eupercaria_Centrarchiformes_Kuhliidae_Kuhlia_sandvicensis|Eupercaria_Centrarchiformes_Kuhliidae_Kuhlia_sauvagii|Eupercaria_Centrarchiformes_Kyphosidae_Kyphosus_azureus|Eupercaria_Centrarchiformes_Kyphosidae_Kyphosus_bigibbus|Eupercaria_Centrarchiformes_Kyphosidae_Kyphosus_cornelii|Eupercaria_Centrarchiformes_Kyphosidae_Kyphosus_hawaiiensis|Eupercaria_Centrarchiformes_Kyphosidae_Kyphosus_ocyurus|Eupercaria_Centrarchiformes_Kyphosidae_Kyphosus_sydneyanus|Eupercaria_Centrarchiformes_Terapontidae_Amniataba_affinis|Eupercaria_Centrarchiformes_Terapontidae_Amniataba_caudavittata|Eupercaria_Centrarchiformes_Terapontidae_Amniataba_percoides|Eupercaria_Centrarchiformes_Terapontidae_Bidyanus_welchi|Eupercaria_Centrarchiformes_Terapontidae_Hannia_greenwayi|Eupercaria_Centrarchiformes_Terapontidae_Helotes_octolineatus|Eupercaria_Centrarchiformes_Terapontidae_Hephaestus_carbo|Eupercaria_Centrarchiformes_Terapontidae_Hephaestus_epirrhinos|Eupercaria_Centrarchiformes_Terapontidae_Hephaestus_habbemai|Eupercaria_Centrarchiformes_Terapontidae_Hephaestus_transmontanus|Eupercaria_Centrarchiformes_Terapontidae_Hephaestus_tulliensis|Eupercaria_Centrarchiformes_Terapontidae_Lagusia_micracanthus|Eupercaria_Centrarchiformes_Terapontidae_Leiopotherapon_aheneus|Eupercaria_Centrarchiformes_Terapontidae_Leiopotherapon_macrolepis|Eupercaria_Centrarchiformes_Terapontidae_Leiopotherapon_plumbeus|Eupercaria_Centrarchiformes_Terapontidae_Leiopotherapon_unicolor|Eupercaria_Centrarchiformes_Terapontidae_Mesopristes_argenteus|Eupercaria_Centrarchiformes_Terapontidae_Mesopristes_cancellatus|Eupercaria_Centrarchiformes_Terapontidae_Pelates_sexlineatus|Eupercaria_Centrarchiformes_Terapontidae_Pelsartia_humeralis|Eupercaria_Centrarchiformes_Terapontidae_Pingalla_gilberti|Eupercaria_Centrarchiformes_Terapontidae_Pingalla_lorentzi|Eupercaria_Centrarchiformes_Terapontidae_Pingalla_midgleyi|Eupercaria_Centrarchiformes_Terapontidae_Rhynchopelates_oxyrhynchus|Eupercaria_Centrarchiformes_Terapontidae_Scortum_barcoo|Eupercaria_Centrarchiformes_Terapontidae_Scortum_hillii|Eupercaria_Centrarchiformes_Terapontidae_Scortum_ogilbyi|Eupercaria_Centrarchiformes_Terapontidae_Scortum_parviceps|Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_bonapartensis|Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_butleri|Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_carcharus|Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_dilliensis|Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_holsworthi|Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_kimberleyensis|Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_moranensis|Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_rastellus|Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_trigonicus|Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_versicolor|Eupercaria_Centrarchiformes_Terapontidae_Syncomistes_wunambal|Eupercaria_Centrarchiformes_Terapontidae_Variichthys_lacustris|Kuhliidae_Kuhlia_malo|Kuhliidae_Kuhlia_marginata|Kuhliidae_Kuhlia_petiti|Kuhliidae_Kuhlia_xenura|Kyphosidae_Kyphosus_cinerascens|Kyphosidae_Kyphosus_elegans|Kyphosidae_Kyphosus_pacificus|Kyphosidae_Kyphosus_sectatrix|Kyphosidae_Kyphosus_vaigiensis|Terapontidae_Bidyanus_bidyanus|Terapontidae_Hephaestus_fuliginosus|Terapontidae_Hephaestus_jenkinsi|Terapontidae_Pelates_quadrilineatus|Terapontidae_Terapon_jarbua|Terapontidae_Terapon_puta|Terapontidae_Terapon_theraps",0.3705883322,108,109,0.000832,0.00224507877800908,-6.09901466797637,"chronos_clock"
